,word,count
164,दोस्त,370
165,बच्चों,369
166,कहते,366
167,जगह,363
168,दिया,362
169,हूँ,362
170,होने,362
171,उसका,362
172,दिया।,360
173,लोगों,359
174,कई,358
175,गई,351
176,है.,351
177,अच्छा,348
178,@page,345
179,पीछे,345
180,ऐसा,344
181,सारे,340
182,"""Calibri"",",338
183,sans-serif;,338
184,बना,337
185,बस,337
186,ठीक,336
187,बारे,333
188,है?,333
189,आगे,332
190,सा,328
191,कहाँ,327
192,मदद,324
193,खाने,321
194,|,318
195,करना,316
196,बड़े,316
197,जंगल,315
198,"""",315
199,हवा,315
200,हूँ।,314
201,मेरा,313
202,चल,313
203,हमें,312
204,रात,309
205,इसे,307
206,11pt;,306
207,तुम्हें,305
208,सकती,303
209,हमारे,303
210,गाँव,302
211,दूसरे,300
212,बड़ा,299
213,दूर,298
214,2;,297
215,हाल,296
216,भारत,296
217,खेल,294
218,लग,293
219,बड़ी,293
220,गई।,292
221,अगर,291
222,पसंद,291
223,है!,290
224,थीं।,289
225,भर,289
226,वाला,286
227,गए,285
228,छोटे,283
229,:,281
230,छोटी,279
231,दे,278
232,कहीं,275
233,.,273
234,1,272
235,करता,272
236,खाना,271
237,जल्दी,270
238,लाल,269
239,Definitions,266
240,*/,266
241,/*,266
242,बिल्ली,265
243,कौन,263
244,दादी,263
245,मन,261
246,अंदर,260
247,रहते,260
248,आया,258
249,तभी,258
250,खुश,258
251,लिये,258
252,4;,256
253,अभी,255
254,बन,254
255,बनाने,252
256,देर,251
257,अच्छी,251
258,राजा,248
259,उन,248
260,&nbsp;&nbsp;,246
261,ध्यान,246
262,New,246
263,क्योंकि,244
264,सिर,243
265,mso-generic-font-family:roman;,240
266,मिल,240
267,खा,239
268,दादाजी,239
269,?,237
270,दुनिया,236
271,पापा,235
272,शुरू,233
273,लेकर,233
274,{mso-style-type:export-only;,232
275,बीच,231
276,लगा।,231
277,किया।,230
278,आम,229
279,"था,",228
280,serif;,227
281,पूछा।,226
282,आता,225
283,भाग,225
284,इसलिए,224
285,जाना,221
286,था.,221
287,सुबह,220
288,कोशिश,220
289,ऐसे,220
290,देखने,220
291,बैठ,219
292,ना,217
293,नानी,215
294,मुँह,214
295,कम,214
296,तरफ़,214
297,आने,213
298,इन,213
299,वापस,213
300,साल,213
301,ज़ोर,213
302,margin:,212
303,margin-bottom:,212
304,उनका,212
305,415,211
306,लिया,211
307,margin-bottom:10.0pt;,209
308,कह,208
309,समझ,207
310,पूरी,206
311,लगी,204
312,इसके,204
313,widows:,202
314,p,202
315,orphans:,202
316,line-height:,202
317,ltr;,202
318,direction:,202
319,जहाँ,202
320,तैयार,201
321,पेड़,201
322,मुनिया,201
323,लगे।,201
324,पहुँच,200
325,भाई,200
326,चला,200
327,p.ctl,199
328,अम्मा,199
329,p.western,199
330,कितने,199
331,color:,199
332,p.cjk,199
333,तुम्हारे,199
334,#000000;,199
335,निकल,198
336,"Roman"";",197
337,उससे,197
338,mso-font-signature:-536870145,196
339,सारी,196
340,चाचा,196
341,गए।,196
342,mso-hansi-theme-font:minor-latin;,195
343,mso-ascii-theme-font:minor-latin;,195
344,कहानी,195
345,mso-hansi-font-family:Calibri;,194
346,इतना,194
347,mso-ascii-font-family:Calibri;,194
348,गेंद,193
349,हाथी,192
350,हैं?,190
351,मगर,190
352,पे,189
353,गयी,188
354,mso-fareast-font-family:Calibri;,186
355,रहती,186
356,डर,185
357,आँखें,185
358,जवाब,185
359,मे,184
360,mso-fareast-theme-font:minor-latin;,184
361,रहता,183
362,याद,183
363,रह,182
364,आपको,181
365,सामने,180
366,बारिश,180
367,बिना,180
368,होकर,180
369,रहने,179
370,6,179
371,कहती,178
372,हो।,178
373,रूप,177
374,इतनी,176
375,"में,",176
376,ज़्यादा,176
377,देते,173
378,पूरा,172
379,0.79in,170
380,हमेशा,170
381,120%;,170
382,है।”,170
383,जैसा,169
384,लगे,168
385,लिया।,168
386,दिखाई,167
387,करके,167
388,ar-SA,167
389,लगी।,166
390,आती,166
391,"थी,",166
392,चारों,166
393,कितनी,165
394,तीन,164
395,दीदी,163
396,कितना,163
397,तुम्हारी,162
398,मिट्टी,162
399,गाँधी,162
400,हमारी,162
401,अलग,160
402,छोटा,160
403,चली,159
404,"बोला,",159
405,"mso-style-parent:"""";",158
406,फूल,158
407,"थे,",158
408,देने,158
409,पिता,157
410,गिर,156
411,1.0in,156
412,देखते,156
413,शेर,154
414,नदी,154
415,11pt,153
416,en-GB,153
417,देखा।,153
418,शहर,153
419,"""Mangal"",",153
420,इसका,152
421,रख,152
422,सूरज,151
423,सही,150
424,शायद,150
425,सुन,150
426,ऐसी,150
427,दूसरी,148
428,है?”,148
429,मम्मी,148
430,गोल,148
431,कारण,147
432,खेलने,147
433,देती,147
434,पैर,146
435,दादा,145
436,तरफ,145
437,आसमान,145
438,"नहीं,",145
439,आते,145
440,तालाब,144
441,नहीं।,144
442,दोस्तों,144
443,क्‍या,144
444,"पूछा,",144
445,उड़,143
446,अचानक,143
447,बंद,143
448,mso-pagination:widow-orphan;,142
449,मनु,142
450,बिलकुल,141
451,काली,141
452,&lt;!--,140
453,कमरे,140
454,सोच,140
455,आदमी,140
456,मछली,139
457,की।,139
458,इस्तेमाल,139
459,जानते,139
460,व,138
461,सो,138
462,0.1in;,138
463,यही,138
464,समुद्र,137
465,देखकर,136
466,ज़मीन,136
467,दी।,136
468,font-size:11.0pt;,136
469,आई,135
470,"font-family:""Calibri"",""sans-serif"";",134
471,हैं!,134
472,mso-style-qformat:yes;,134
473,घास,134
474,.MsoChpDefault,133
475,Style,133
476,mso-paper-source:0;},133
477,div.MsoNormal,133
478,mso-default-props:yes;,133
479,Font,133
480,पेड़ों,133
481,{mso-style-unhide:no;,133
482,"p.MsoNormal,",133
483,"li.MsoNormal,",133
484,"बोली,",133
485,परेशान,133
486,mso-generic-font-family:auto;,133
487,शाम,132
488,चाहता,132
489,उठा,132
490,कल,132
491,चाहती,131
492,लगती,131
493,जिसे,131
494,परिवार,131
495,कक्षा,131
496,बाल,131
497,पूरे,130
498,चार,130
499,--&gt;,130
500,थोड़ा,130
501,"हो,",130
502,दूध,130
503,थी.,129
504,इससे,129
505,जाकर,129
506,I,129
507,मत,128
508,फल,128
509,उसमें,127
510,शरीर,127
511,"{font-family:""Cambria",127
512,मिस,127
513,"Math"";",127
514,थीं,127
515,तुमने,126
516,"है,”",126
517,तेज़,126
518,लेते,126
519,भोजन,126
520,खुद,125
521,रास्ते,125
522,&nbsp;&nbsp;&nbsp;,125
523,जीवन,125
524,इतने,125
525,।&nbsp;,125
526,अधिक,124
527,बच्चा,124
528,बातें,124
529,अच्छे,124
530,आँखों,124
531,जैसी,124
532,{font-family:Mangal;,123
533,“क्या,123
534,नज़र,123
535,बोली,122
536,आकाश,122
537,रोटी,122
538,mso-bidi-theme-font:minor-bidi;},122
539,नाक,121
540,दी,121
541,बीज,121
542,बैठा,121
543,पक्षी,120
544,वही,120
545,चित्र,119
546,दुकान,119
547,पहली,119
548,गये,119
549,डाल,119
550,किनारे,119
551,15,119
552,चले,118
553,नींद,118
554,खड़े,118
555,गयी।,118
556,उसी,117
557,कुत्ते,117
558,“मैं,117
559,राजू,117
560,अगले,116
561,बोली।,116
562,हरी,116
563,मेंढक,116
564,पंख,116
565,पेट,116
566,इसी,115
567,चीज़,115
568,'',115
569,रोज़,114
570,जीव,114
571,चाहते,114
572,महसूस,114
573,mso-generic-font-family:swiss;,114
574,बनाया,113
575,ज़्यादा,113
576,कपड़े,113
577,खुशी,113
578,div.WordSection1,112
579,पार,112
580,WordSection1,112
581,दौड़,112
582,{page:WordSection1;},111
583,मज़ा,110
584,गया.,109
585,लम्बी,109
586,बोला,109
587,किताब,109
588,सपना,108
589,आपके,108
590,बताया,108
591,प्यार,108
592,खूब,108
593,पूँछ,108
594,लेने,107
595,1073786111,107
596,शोर,107
597,जिससे,107
598,कल्लू,107
599,रखा,107
600,बड़े,107
601,सोचा,107
602,{font-family:Calibri;,107
603,वैसे,106
604,ज़रा,106
605,line-height:115%;,106
606,सुंदर,106
607,धीरे,105
608,देता,105
609,बड़ी,105
610,वहीं,105
611,जान,105
612,बोला।,105
613,सारा,105
614,है!”,105
615,केले,105
616,पिंकी,104
617,बाकी,104
618,बादल,104
619,गले,104
620,परी,103
621,1107305727,103
622,mso-font-charset:1;,103
623,कान,103
624,जानवर,103
625,चीज़ें,103
626,"हूँ,",102
627,मतलब,102
628,आया।,102
629,जिस,102
630,पकड़,101
631,बिजली,101
632,सर,101
633,सड़क,101
634,ताकि,100
635,रानी,100
636,लौट,100
637,देखो,100
638,चलो,100
639,उनसे,100
640,बता,100
641,देश,100
642,उदास,100
643,बाबा,100
644,आराम,100
645,line-height:115%;},99
646,हैं.,99
647,.MsoPapDefault,99
648,पृथ्वी,99
649,लड्डू,98
650,चाय,98
651,यानी,98
652,ला,96
653,कुत्ता,96
654,चूहे,96
655,था!,96
656,चाँद,96
657,धरती,96
658,हाथों,95
659,मिला,95
660,गये।,95
661,बोल,95
662,हुआ।,94
663,रेल,94
664,तेज़ी,94
665,गाना,94
666,बहन,94
667,पूछा,94
668,होगा,93
669,भालू,93
670,इन्हें,93
671,मां,92
672,72.0pt,92
673,लगते,92
674,margin-right:0in;,92
675,margin-top:0in;,91
676,पड़,91
677,छोड़,91
678,भरी,91
679,चाहिए,91
680,बिल्कुल,90
681,आए,90
682,खाते,90
683,चलते,90
684,दिनों,90
685,आवाज़,90
686,अरे,90
687,हमने,89
688,खेत,89
689,सुन्दर,89
690,यानि,89
691,सच,89
692,आकार,89
693,खेलते,89
694,साइकिल,89
695,दीवार,88
696,सुनाई,88
697,बैठी,88
698,mso-bidi-font-family:Arial;,88
699,जहाज़,87
700,गर्मी,87
701,ली,87
702,थोड़ी,87
703,यात्रा,87
704,इसमें,87
705,दिख,86
706,चोंच,86
707,चलने,86
708,अन्य,86
709,उठ,86
710,नई,86
711,मिलकर,86
712,नए,86
713,वहां,85
714,चढ़,85
715,लड़की,84
716,सोना,84
717,जिसमें,84
718,गाय,84
719,बने,84
720,नन्ही,84
721,–,83
722,"?""",83
723,लेती,83
724,मिलने,83
725,यदि,83
726,पौधे,83
727,ज़रूरत,83
728,बड़ा,83
729,तुम्हारा,83
730,अजीब,83
731,उसको,83
732,mso-font-signature:32771,83
733,भारी,82
734,मौसम,82
735,भरा,82
736,हैं।”,82
737,उधर,82
738,निकाल,81
739,फूलों,81
740,अम्मी,81
741,गुस्सा,81
742,भारतीय,81
743,सुनकर,81
744,चेहरे,81
745,समूह,80
746,मैदान,80
747,"Mukta"";",80
748,ढेर,80
749,धूप,80
750,अंतरिक्ष,80
751,margin-left:0in;,79
752,केवल,79
753,बनाना,79
754,सवाल,79
755,आपने,79
756,काफ़ी,79
757,मुश्किल,79
758,मीरा,79
759,margin:1.0in,78
760,mso-header-margin:.5in;,78
761,1.0in;,78
762,{size:8.5in,78
763,कार,78
764,आग,78
765,हाँ,78
766,पैरों,78
767,mso-footer-margin:.5in;,78
768,चिड़िया,78
769,भूख,78
770,लगभग,78
771,11.0in;,78
772,बढ़िया,78
773,दिल,78
774,“यह,77
775,ख़ास,77
776,आकर,77
777,तथा,77
778,बैठे,77
779,ताली,76
780,कूद,76
781,किस,76
782,डॉक्टर,76
783,किताबें,76
784,“तुम,76
785,खड़ा,76
786,हुए।,76
787,किताबों,76
788,कासनी,76
789,दाँत,76
790,वजह,76
791,खाली,76
792,आखिर,76
793,कोयल,76
794,आसपास,76
795,बराबर,75
796,लंबी,75
797,गई.,75
798,रास्ता,75
799,भाषा,75
800,नही,75
801,साँस,75
802,फिल्म,74
803,"mso-font-alt:""Times",74
804,"है।""",74
805,मज़ेदार,74
806,चुके,74
807,"हाँ,",74
808,छत,74
809,रोशनी,74
810,उनमें,74
811,बिस्तर,74
812,नाच,73
813,भरे,73
814,श्री,73
815,तितली,73
816,"बाद,",73
817,साफ़,73
818,बगीचे,73
819,नहीं!,73
820,पाँच,73
821,mso-bidi-theme-font:minor-bidi;,73
822,द्वारा,73
823,पीठ,73
824,उल्लू,73
825,इंतज़ार,72
826,प्रकार,72
827,अलग-अलग,72
828,ज्यादा,72
829,झट,72
830,गर्म,72
831,व्यक्ति,72
832,सामान,71
833,चमक,71
834,लड़की,71
835,पार्क,71
836,खरगोश,71
837,शब्द,71
838,कागज़,70
839,नया,70
840,सबको,70
841,पा,70
842,कल्पना,70
843,किलो,70
844,बदल,70
845,पहुँचा,70
846,बंदर,70
847,बीजू,70
848,रखने,69
849,mso-font-signature:0,69
850,सपने,69
851,मालूम,69
852,पैदा,69
853,दिया.,69
854,पड़ी,69
855,बालों,69
856,चीज़ों,69
857,शिक्षा,69
858,गाने,69
859,थे.,69
860,हिस्सा,68
861,लगाने,68
862,पत्थर,68
863,मिनी,68
864,कभी-कभी,67
865,इशारा,67
866,मिलते,67
867,कहता,67
868,बुली,67
869,गीत,67
870,पैसे,67
871,बाँस,67
872,बनाते,67
873,हिस्से,67
874,"दिया,",67
875,मना,67
876,तैर,67
877,मानो,67
878,नारियल,67
879,मंच,67
880,ऊँची,66
881,रस्सी,66
882,हैरान,66
883,कौए,66
884,सिर्फ़,66
885,देखती,66
886,उनको,66
887,काट,66
888,रखते,66
889,हँस,66
890,साहित्य,66
891,काला,65
892,सुना,65
893,पहाड़,65
894,रिया,65
895,अनु,65
896,गौरैया,65
897,ख़ुशी,65
898,पीले,65
899,कैसा,65
900,गुस्से,65
901,उत्तर,65
902,',65
903,बनी,65
904,आपकी,65
905,खेलना,65
906,जानती,64
907,"देखा,",64
908,विशाल,64
909,आई।,64
910,१,64
911,हरे,64
912,19pt;,64
913,"बोले,",64
914,मित्र,64
915,तय,64
916,भूत,64
917,स्थान,64
918,सीधे,64
919,आये,64
920,चुकी,64
921,हमारा,64
922,नाव,64
923,मिनट,64
924,बिल,64
925,सिंह,64
926,इसकी,63
927,तुरंत,63
928,रहा।,63
929,हुई।,63
930,रवि,63
931,कंप्यूटर,63
932,डिब्बे,63
933,यूँ,63
934,पिताजी,63
935,जादू,63
936,घरों,63
937,चुका,63
938,ली।,63
939,होगा।,63
940,मार,63
941,चींटी,63
942,"से,",63
943,खोज,62
944,हो?,62
945,साँप,62
946,हंसावार,62
947,एकदम,62
948,सैर,62
949,संख्या,62
950,“मुझे,62
951,हूँ.,62
952,मास्टर,62
953,नरेंद्र,62
954,रहना,62
955,ज़रूर,62
956,रसोई,62
957,दामू,62
958,"""मैं",62
959,चलती,61
960,बुलबुली,61
961,अन्दर,61
962,चक्कर,61
963,दूसरा,61
964,टीचर,61
965,पाँव,61
966,शक्ति,61
967,जिसके,61
968,जामुन,61
969,बचा,61
970,कहना,61
971,जाए,61
972,चीनी,61
973,तारे,61
974,चूहा,61
975,गईं।,61
976,कहानियाँ,60
977,"पर,",60
978,नीला,60
979,रुक,60
980,टमाटर,60
981,घुस,60
982,सफ़ेद,60
983,=,60
984,रखे,60
985,"mso-bidi-font-family:""Times",60
986,अकेले,60
987,इधर,60
988,बैंडीकोटा,60
989,चाहिए।,60
990,जानवरों,60
991,दोनो,60
992,कौआ,60
993,लेता,60
994,वैज्ञानिक,59
995,मान,59
996,सोचते,59
997,भूल,59
998,"mso-fareast-font-family:""Times",59
999,बाज़ार,59
1000,जादुई,59
1001,गरम,59
1002,mso-bidi-language:BN;},59
1003,प्यारी,59
1004,बढ़,58
1005,mso-bidi-font-size:14.0pt;,58
1006,सोनू,58
1007,सोने,58
1008,नीले,58
1009,टीम,58
1010,सिर्फ,58
1011,लकड़ी,58
1012,थक,58
1013,"हैं,”",58
1014,दर्द,58
1015,ढूँढ,58
1016,चलता,58
1017,गहरी,58
1018,देखना,58
1019,कार्य,58
1020,"गया,",57
1021,बन्दर,57
1022,ट्रेन,57
1023,मिलती,57
1024,रखना,57
1025,धीरे-धीरे,57
1026,इधर-उधर,57
1027,करीब,57
1028,मोटा,57
1029,मिर्च,57
1030,पत्ते,57
1031,शिक्षक,57
1032,चश्मा,57
1033,रखी,57
1034,सुरक्षित,57
1035,पहन,57
1036,खिड़की,57
1037,जोर,57
1038,मेहनत,57
1039,बर्तन,57
1040,विचार,56
1041,पहला,56
1042,रेत,56
1043,रोने,56
1044,बताया।,56
1045,केक,56
1046,जल,56
1047,प्रयोग,56
1048,पढ़,56
1049,पुरानी,56
1050,दुखी,56
1051,फ़ोन,56
1052,क़ी,56
1053,"""तुम",56
1054,स्वादिष्ट,56
1055,चुपचाप,56
1056,बताओ,56
1057,दिमाग,56
1058,सोचता,56
1059,तीनों,56
1060,मुमताज़,55
1061,बुरा,55
1062,तारा,55
1063,ओह,55
1064,mso-header-margin:36.0pt;,55
1065,हीं,55
1066,वालों,55
1067,उतर,55
1068,कहलाती,55
1069,बनाए,55
1070,होना,55
1071,मोरू,55
1072,mso-footer-margin:36.0pt;,55
1073,{size:612.0pt,55
1074,mso-style-unhide:no;,55
1075,"है,""",55
1076,792.0pt;,55
1077,margin:72.0pt,55
1078,सचमुच,55
1079,खड़ी,55
1080,खोल,55
1081,छुट्टी,55
1082,तरीके,55
1083,...,54
1084,उड़ने,54
1085,कदम,54
1086,बोले।,54
1087,"है!""",54
1088,भैया,54
1089,मामा,54
1090,मकान,54
1091,कुर्सी,54
1092,क्षेत्र,54
1093,रंज,54
1094,पाया,54
1095,पहुँचने,54
1096,मिले,54
1097,आवाज,54
1098,बल,53
1099,गुलाब,53
1100,राहुल,53
1101,सोचने,53
1102,चेहरा,53
1103,करनी,53
1104,नृत्य,53
1105,दस,53
1106,अंडे,53
1107,पकड़,53
1108,mso-style-priority:99;,53
1109,जाओ,53
1110,रहे।,53
1111,विवेकानंद,53
1112,देखता,53
1113,मैने,53
1114,है।&nbsp;,52
1115,पीने,52
1116,सुनने,52
1117,मछलियों,52
1118,चीज़ें,52
1119,देना,52
1120,अक्सर,52
1121,मछलियाँ,52
1122,मौजूद,52
1123,"दीदी,",52
1124,जानकारी,52
1125,बादलों,52
1126,mso-font-format:other;,52
1127,कहा.,52
1128,"""मुझे",51
1129,मिठाई,51
1130,घूम,51
1131,कछुए,51
1132,जानता,51
1133,चिल्ला,51
1134,“अरे,51
1135,स्वामी,51
1136,पप्पू,51
1137,टोपी,51
1138,बापा,51
1139,काटने,51
1140,मुरारी,51
1141,खो,51
1142,पुराने,50
1143,हूँ।”,50
1144,बनाई,50
1145,गोलू,50
1146,पत्नी,50
1147,पड़ती,50
1148,देव,50
1149,पड़ा।,50
1150,दादीजी,50
1151,निशान,50
1152,बनने,50
1153,"दिन,",50
1154,मिंढकू,50
1155,आओ,50
1156,बनाती,50
1157,दिए,50
1158,नन्हे,50
1159,पत्तों,50
1160,दरवाज़े,50
1161,खींच,50
1162,कोने,49
1163,इमली,49
1164,नीली,49
1165,“और,49
1166,भी।,49
1167,करो,49
1168,अगली,49
1169,वज़न,49
1170,टूट,49
1171,चावल,49
1172,कुंए,49
1173,महीने,49
1174,बाघ,49
1175,हैँ,49
1176,बेंगालेन्सिस,49
1177,दूरी,49
1178,मोटे,49
1179,जिन्हें,49
1180,रहीं,48
1181,राह,48
1182,पड़ी।,48
1183,धनी,48
1184,घूमने,48
1185,सीख,48
1186,बजे,48
1187,दोस्ती,48
1188,लगाते,48
1189,मुझ,48
1190,हिला,48
1191,हवाई,48
1192,जिसका,48
1193,मणि,48
1194,अनिल,48
1195,जीभ,48
1196,"""क्या",48
1197,प्यारा,48
1198,हैं?”,47
1199,आसान,47
1200,हँसी,47
1201,पढ़ने,47
1202,मिली,47
1203,घने,47
1204,पक्षियों,47
1205,मोटी,47
1206,निर्माण,47
1207,आसानी,47
1208,गप्पू,47
1209,पकड़ने,47
1210,गुब्बारे,47
1211,रोहन,47
1212,अंकल,47
1213,खुशबू,47
1214,वजन,47
1215,कहानियों,47
1216,सहायता,47
1217,वाह!,47
1218,इनके,47
1219,कब,46
1220,पतली,46
1221,हँसते,46
1222,मौसी,46
1223,"की,",46
1224,संगीत,46
1225,जंगलों,46
1226,आठ,46
1227,बोतल,46
1228,घबरा,46
1229,लगाया,46
1230,मज़े,46
1231,"देखो,",46
1232,रही।,46
1233,सूर्य,46
1234,शब्बो,46
1235,पालतू,46
1236,"कर,",46
1237,खाता,46
1238,दौड़,46
1239,ऊँट,46
1240,जानना,46
1241,इनका,46
1242,मारे,46
1243,en-US,46
1244,जिसने,46
1245,ढूँढने,46
1246,भबलू,46
1247,चीज़,45
1248,गुड़िया,45
1249,अमेरिका,45
1250,सीढ़ी,45
1251,इंजन,45
1252,क्षत्रिय,45
1253,मोर,45
1254,प्राप्त,45
1255,मुंह,45
1256,रस,45
1257,पीछा,45
1258,था?,45
1259,विमान,45
1260,मिला।,45
1261,चिड़िया,45
1262,काफी,45
1263,पहचान,45
1264,बुलबुले,45
1265,तारों,45
1266,मशीन,45
1267,जूते,45
1268,“,45
1269,शिकार,45
1270,दाने,45
1271,दिखने,45
1272,बकरी,45
1273,भागते,44
1274,गांव,44
1275,शांति,44
1276,समुद्री,44
1277,लिखा,44
1278,बेटी,44
1279,"किया,",44
1280,अप्पू,44
1281,दिखा,44
1282,काले,44
1283,हॉकी,44
1284,पड़ता,44
1285,यात्री,44
1286,सागर,44
1287,उपयोग,44
1288,औरत,44
1289,पहने,44
1290,गिलास,44
1291,शामिल,44
1292,गा,44
1293,सोचा।,44
1294,चालक,44
1295,लम्बा,44
1296,बल्कि,44
1297,दोपहर,44
1298,ख़त्म,43
1299,जितने,43
1300,दौरान,43
1301,"“हाँ,",43
1302,अलावा,43
1303,पत्तियाँ,43
1304,हो?”,43
1305,हँसने,43
1306,सबने,43
1307,अम्मू,43
1308,of,43
1309,घंटे,43
1310,कहने,43
1311,दिल्ली,43
1312,नन्हा,43
1313,लिख,43
1314,दिखता,43
1315,“हम,43
1316,लम्बे,43
1317,आधा,43
1318,वर्ष,43
1319,थैले,43
1320,हूँ!,43
1321,गिरा,43
1322,चिंता,43
1323,ऊँचे,43
1324,तस्वीर,43
1325,दोबारा,42
1326,घंटी,42
1327,पूंछ,42
1328,2cm,42
1329,खेतों,42
1330,लगा.,42
1331,जंगली,42
1332,उम्र,42
1333,अज्जी,42
1334,तुम्हे,42
1335,पिछले,42
1336,दिची,42
1337,यहीं,42
1338,शोभिनी,42
1339,mso-layout-grid-align:none;,42
1340,पड़ा,42
1341,बन्द,42
1342,हिरन,42
1343,"Roman"",",42
1344,फेंक,42
1345,मीटर,42
1346,ज़ोर,42
1347,text-autospace:none;,42
1348,गीता,42
1349,प्यारे,42
1350,अप्पा,42
1351,टीवी,42
1352,"""Times",42
1353,हों।,42
1354,"!""",42
1355,हिस्सों,42
1356,सरु,42
1357,नमक,42
1358,पतंग,42
1359,आयी,41
1360,लगने,41
1361,बच्ची,41
1362,सात,41
1363,जितना,41
1364,जमा,41
1365,होंगे,41
1366,खत्म,41
1367,भला,41
1368,चादर,41
1369,हों,41
1370,कमल,41
1371,आटे,41
1372,फोन,41
1373,वक्त,41
1374,इनमें,41
1375,नज़र,41
1376,हरा,41
1377,चुप,41
1378,खास,41
1379,चोट,41
1380,बाग,41
1381,असली,41
1382,"हूँ,”",41
1383,"है?""",41
1384,लिए।,41
1385,राधा,41
1386,भि,41
1387,पसंदीदा,41
1388,इसलिये,41
1389,पीली,41
1390,तोताराम,41
1391,"लगा,",41
1392,मुझसे,41
1393,लगी.,41
1394,धक्का,41
1395,बातों,41
1396,बड़े-बड़े,41
1397,सरकार,40
1398,किसान,40
1399,‘‘,40
1400,२,40
1401,विश्वास,40
1402,रोक,40
1403,देखभाल,40
1404,mso-bidi-font-family:Vrinda;,40
1405,साथी,40
1406,घाटी,40
1407,आना,40
1408,पाए,40
1409,योजना,40
1410,mso-fareast-theme-font:minor-fareast;,40
1411,स्थित,40
1412,खाया,40
1413,तैरना,40
1414,टोली,40
1415,दिए।,40
1416,आपस,40
1417,होता।,40
1418,बेहतर,40
1419,जन्मदिन,40
1420,गलती,39
1421,"हुए,",39
1422,मिलता,39
1423,छोटे-छोटे,39
1424,बोले,39
1425,9,39
1426,माता-पिता,39
1427,छोड़,39
1428,मज़बूत,39
1429,बेटे,39
1430,राम,39
1431,करें,39
1432,अतः,39
1433,ज़रूरी,39
1434,छोर,39
1435,बच,39
1436,गुलाबी,39
1437,पसन्द,39
1438,"तरह,",39
1439,बीमार,39
1440,गाते,39
1441,सुनते,39
1442,मेज़,39
1443,ओ,39
1444,जबकि,39
1445,पौधों,39
1446,कहा-,39
1447,जीवों,39
1448,राज्य,39
1449,भूरे,39
1450,हैं!”,39
1451,मुखिया,39
1452,margin-bottom:.0001pt;,39
1453,तरह-तरह,39
1454,झटपट,39
1455,काका,39
1456,भीतर,39
1457,बाँध,39
1458,सेब,39
1459,नटखट,39
1460,नींबू,39
1461,&nbsp;वह,38
1462,था।&nbsp;,38
1463,ऑफ़,38
1464,तार,38
1465,लगीं।,38
1466,खाती,38
1467,बनाता,38
1468,"थीं,",38
1469,मधुमक्खी,38
1470,लड़का,38
1471,"""और",38
1472,देवी,38
1473,सौ,38
1474,साथ-साथ,38
1475,लो,38
1476,बचाने,38
